Timestamp,UnitID,Temperature,Pressure,Vibration,GasFlow,SteamOutput,Failure
2024-01-01 19:00,Boiler_1,555.7149904,155.0044357,0.047796234,91.58565493,239.5730258,0
2024-01-01 20:00,Turbine_B,571.2835545,155.3441351,0.015166915,88.25224419,215.722411,0
2024-01-01 21:00,Turbine_A,536.9354089,136.7829767,0.022636907,84.81901632,235.9508969,0
2024-01-01 22:00,Turbine_B,565.3931739,163.9638215,0.022021027,93.56728491,190.7240546,0
2024-01-01 23:00,Boiler_2,542.2135997,159.3949913,0.069485793,84.52289993,208.1005921,0
2024-01-02 0:00,Boiler_2,572.1643144,171.1804109,0.023551498,84.48580879,180.614416,0
2024-01-02 1:00,Turbine_B,568.4610245,161.4028524,0.055164382,95.57679272,216.879785,0
2024-01-02 2:00,Turbine_B,521.9368389,157.5594445,0.01100052,91.01219581,217.9808307,0
2024-01-02 3:00,Turbine_B,582.5794635,146.9321045,0.015155236,71.58492541,247.9404784,0
2024-01-02 4:00,Boiler_2,533.9210966,161.0822986,0.019700932,86.33195179,209.6407959,0
2024-01-02 5:00,Boiler_2,574.2417339,171.0735585,0.01731466,73.35732135,214.4818841,0
2024-01-02 6:00,Turbine_A,561.0186194,142.8499151,0.025981519,85.04154551,190.5833925,0
2024-01-02 7:00,Turbine_A,605.1455103,161.3121063,0.019368327,84.76613507,210.8275875,0
2024-01-02 8:00,Boiler_2,543.2960205,163.4956443,0.017709876,66.16532688,192.4021758,0
2024-01-02 9:00,Turbine_B,539.5204961,149.2290282,0.04737708,78.78154389,202.3172152,0
2024-01-02 10:00,Turbine_B,549.4174118,151.1821554,0.048356904,82.65257024,203.4903132,0
2024-01-02 11:00,Turbine_A,540.9046065,163.4591627,0.044239447,75.63709809,192.9539025,0
2024-01-02 12:00,Boiler_2,573.9982571,142.9986847,0.037859984,83.14709942,201.2589019,0
2024-01-02 13:00,Turbine_A,501.5106817,165.2488557,0.031391146,88.05897777,192.4940966,0
2024-01-02 14:00,Turbine_A,518.3895274,146.5696844,0.02254454,79.69406936,192.4053775,0
2024-01-02 15:00,Boiler_1,517.9659124,175.9428054,0.015702637,82.24599477,221.533293,0
2024-01-02 16:00,Boiler_1,578.5092278,195.0674162,0.035444936,93.83424079,203.5082728,0
2024-01-02 17:00,Boiler_1,601.3184012,147.088648,0.012395544,84.73196583,206.9413254,0
2024-01-02 18:00,Turbine_B,546.8665234,168.0131179,0.015091186,82.0082429,170.8539046,0
2024-01-02 19:00,Boiler_2,544.9353483,149.0988714,0.047293699,70.4192062,208.4691666,0
2024-01-02 20:00,Boiler_2,552.1015649,175.6143126,0.058509736,86.71026011,210.6084693,0
2024-01-02 21:00,Boiler_2,584.8563491,141.0211239,0.035899427,83.30149949,192.0332275,0
2024-01-02 22:00,Boiler_2,522.179406,167.2088014,0.046596857,92.83739434,241.7005935,0
2024-01-02 23:00,Boiler_1,557.1510695,146.9051655,0.026312275,80.46878543,154.2154547,0
2024-01-03 0:00,Turbine_B,579.2559289,156.8952312,0.009934887,,215.6873427,0
2024-01-03 1:00,Turbine_B,565.0328251,144.5346209,0.039182574,62.99879131,214.2560961,0
2024-01-03 2:00,Boiler_1,555.6874485,172.3352571,0.03853934,87.35680764,210.8316586,0
2024-01-03 3:00,Turbine_B,580.0313828,147.4452947,0.031075028,74.29806402,203.5242541,0
2024-01-03 4:00,Boiler_1,468.9030312,168.2794639,0.026364368,84.36767751,211.0135865,0
2024-01-03 5:00,Boiler_2,570.3362596,154.8385296,0.044433159,81.14232645,217.3635096,0
2024-01-03 6:00,Boiler_1,530.3777295,158.2829144,0.015214004,78.33160332,185.4822483,0
2024-01-03 7:00,Boiler_2,495.0810131,162.2163386,0.018393291,79.03638714,205.9839124,0
2024-01-03 8:00,Boiler_2,565.336078,148.5726299,0.014878402,71.34610495,196.3336632,0
2024-01-03 9:00,Turbine_A,591.2097564,163.1555067,0.031274594,79.84222311,178.124632,0
2024-01-03 10:00,Boiler_1,545.8765446,182.9550185,0.013681605,74.15506567,214.3433995,0
2024-01-03 11:00,Turbine_A,578.5862364,148.3285782,0.019736367,76.2774348,188.7127915,0
2024-01-03 12:00,Boiler_1,598.3683477,177.5771521,0.019413667,76.76350955,170.0428265,0
2024-01-03 13:00,Boiler_1,589.4474336,182.4714645,0.026090875,77.7330673,189.2177868,0
2024-01-03 14:00,Turbine_A,599.1989359,147.7576752,0.007689383,89.22173457,184.022022,0
2024-01-03 15:00,Turbine_A,572.2638247,138.1741809,0.031308075,78.70209171,220.5695802,0
2024-01-03 16:00,Boiler_1,552.2630092,164.5294135,0.048709555,90.23702337,203.0638628,0
2024-01-03 17:00,Turbine_B,501.9410256,151.7888872,0.032032371,95.37854951,227.6476549,0
2024-01-03 18:00,Boiler_2,542.6181254,188.0290483,0.053119817,88.54944651,186.6688754,0
2024-01-03 19:00,Turbine_A,524.7026021,160.5221131,0.050009973,85.34468535,217.4833974,0
2024-01-03 20:00,Boiler_2,615.1282815,147.9670089,0.041666026,83.26832209,256.7924583,0
2024-01-03 21:00,Turbine_B,544.7234256,142.7926073,0.031120288,88.65358709,207.1206493,0
2024-01-03 22:00,Turbine_B,553.6961442,176.3485744,0.030337506,80.89360739,217.2329772,0
2024-01-03 23:00,Turbine_B,566.5445613,151.4322404,0.041456997,89.84569846,213.8703533,0
2024-01-04 0:00,Turbine_A,551.3080734,160.657432,0.024124941,86.14105805,171.5584935,0
2024-01-04 1:00,Turbine_B,600.8515312,174.3370412,0.001762189,76.40159539,211.7163459,0
2024-01-04 2:00,Turbine_A,531.3205191,152.7361247,0.037380061,88.9585088,206.1291264,0
2024-01-04 3:00,Turbine_B,555.8382237,159.3110676,0.013033971,80.91480006,194.8050523,0
2024-01-04 4:00,Boiler_2,527.7258824,159.7514739,0.015567882,78.93867992,182.3192725,0
2024-01-04 5:00,Boiler_2,510.3993247,170.2498677,0.030003359,75.2380084,213.8796648,0
2024-01-04 6:00,Boiler_1,531.6469273,168.861165,0.028573127,81.66018848,180.5519252,0
2024-01-04 7:00,Boiler_2,548.8888961,156.698294,0.008818866,89.96462615,242.6729121,0
2024-01-04 8:00,Boiler_1,537.1209333,160.9547359,0.032482373,88.88940006,202.2833817,0
2024-01-04 9:00,Boiler_2,529.2273706,154.4233148,0.044492095,83.53393797,175.533859,0
2024-01-04 10:00,Turbine_A,507.8104761,137.8358139,0.013074876,85.99643641,189.7200744,0
2024-01-04 11:00,Boiler_2,547.5068328,163.8640129,0.04908725,92.71696792,194.4373132,0
2024-01-04 12:00,Boiler_1,504.8583888,188.3828764,0.006597438,78.50033709,248.2475331,0
2024-01-04 13:00,Boiler_1,572.8016789,146.7442129,0.061759862,68.84579996,182.3082211,0
2024-01-04 14:00,Turbine_B,552.4731926,148.4045544,0.023831094,93.01129852,197.6756547,0
2024-01-04 15:00,Turbine_A,506.273455,146.9390834,0.032184255,74.70221748,189.2434326,0
2024-01-04 16:00,Boiler_2,540.7237277,170.8688767,0.001619496,73.09661877,209.9851697,0
2024-01-04 17:00,Turbine_B,527.4353078,166.7272818,0.029067959,62.03802245,189.5623317,0
2024-01-04 18:00,Boiler_2,559.5752353,157.6219346,0.033427233,85.71283053,177.2188667,0
2024-01-04 19:00,Boiler_2,590.2135134,146.2297141,0.028707568,63.78547375,196.0941084,0
2024-01-04 20:00,Turbine_B,493.7448259,161.3856519,0.021553784,72.49741192,194.0121231,0
2024-01-04 21:00,Turbine_B,553.4507824,136.5306681,0.015801532,85.88236795,188.1551124,0
2024-01-04 22:00,Turbine_B,545.1960161,162.1513985,0.046957899,87.21921252,189.2237928,0
2024-01-04 23:00,Turbine_B,570.1402023,173.0728658,0.030462107,73.48295852,223.693916,0
2024-01-05 0:00,Turbine_B,556.3958988,141.232013,0.053111286,78.65846673,193.6051957,0
2024-01-05 1:00,Boiler_2,527.44092,137.0122258,0.022102765,71.27405474,177.3174468,0
2024-01-05 2:00,Turbine_B,540.4283819,183.6915684,0.02347808,74.51603212,190.7576807,0
2024-01-05 3:00,Turbine_A,526.1192243,150.8236054,0.042233914,82.6621526,201.0867132,0
2024-01-05 4:00,Boiler_1,582.2802142,177.0392177,0.005655376,74.98353321,173.2746073,0
2024-01-05 5:00,Turbine_B,550.6393495,157.690035,0.01179805,77.5578496,232.5195592,0
2024-01-05 6:00,Turbine_B,607.0357206,157.5706777,0.046462275,65.35293318,217.3515896,0
2024-01-05 7:00,Boiler_2,548.1801756,166.5761905,0.012420991,91.32956165,228.6034549,0
2024-01-05 8:00,Turbine_B,,146.7400171,0.002714235,85.10066593,207.8425625,0
2024-01-05 9:00,Turbine_B,504.5885682,161.9874572,0.058027908,87.92905372,158.126051,0
2024-01-05 10:00,Turbine_B,495.9058097,154.2776588,0.009092735,92.90425325,230.7066743,0
2024-01-05 11:00,Boiler_2,502.4759217,140.1925983,0.032761791,71.74787124,182.7286328,0
2024-01-05 12:00,Turbine_B,558.0137995,165.0622311,0.031036278,76.41605517,184.3562651,0
2024-01-05 13:00,Boiler_1,565.2617507,156.0503829,-0.012159425,61.05165632,203.1265029,0
2024-01-05 14:00,Boiler_2,502.5642789,157.6446276,0.025990245,111.4042291,227.5645969,0
2024-01-05 15:00,Boiler_1,576.8511494,141.8475858,0.036726199,78.50414685,221.0657427,0
2024-01-05 16:00,Boiler_2,535.5081684,183.8710055,0.035314641,90.387279,218.1256224,0
2024-01-05 17:00,Turbine_B,554.4037904,173.1507128,0.04355281,67.61838856,193.7634589,0
2024-01-05 18:00,Boiler_1,598.3666188,174.4623383,0.02418763,89.96388426,193.4478495,0
2024-01-05 19:00,Boiler_2,576.9051795,155.4183295,0.040687567,98.57590877,206.9188734,0
2024-01-05 20:00,Turbine_A,541.9440806,134.0622567,0.019660064,79.39719251,197.3985832,0
2024-01-05 21:00,Turbine_B,523.2642332,189.2937607,0.008842989,69.89118503,217.7863581,0
2024-01-05 22:00,Boiler_2,485.445538,159.0835374,0.010534074,78.61203599,216.6023533,0
2024-01-05 23:00,Turbine_A,528.4254004,148.7680031,0.008068343,57.73238475,211.8268264,0
2024-01-06 0:00,Boiler_2,543.6660928,166.2520236,0.04514379,79.62113299,149.4807744,0
2024-01-06 1:00,Turbine_A,520.3846142,177.5068118,0.007281397,88.20967139,202.5597673,0
2024-01-06 2:00,Turbine_B,546.062291,159.6542417,0.034110583,79.64242356,197.8229224,0
2024-01-06 3:00,Boiler_1,552.3055565,179.1786275,0.026011137,77.15860445,203.360512,0
2024-01-06 4:00,Turbine_A,543.2543205,176.2449991,0.028460271,85.27568116,184.9135072,0
2024-01-06 5:00,Boiler_2,530.4999226,143.8542822,0.050454109,86.04024847,173.5042818,0
2024-01-06 6:00,Turbine_B,555.0596402,149.8931484,0.023423589,63.40094437,209.2627696,0
2024-01-06 7:00,Turbine_A,563.2582195,174.3630574,0.039174023,80.88822962,192.8739736,0
2024-01-06 8:00,Boiler_2,517.2880277,119.3108115,0.03056345,104.3598512,211.4938599,0
2024-01-06 9:00,Boiler_2,592.3279714,157.7581646,0.027719716,66.64983754,186.5817124,0
2024-01-06 10:00,Boiler_2,547.042356,138.537532,0.064499537,79.14581167,228.3182128,0
2024-01-06 11:00,Turbine_A,550.5654887,152.851693,0.008379874,99.41746122,220.0212969,0
2024-01-06 12:00,Turbine_A,571.2464327,155.5176987,0.049336978,91.04175157,205.9365422,0
2024-01-06 13:00,Turbine_A,556.9964839,154.6263343,0.039846098,74.86603319,195.7342317,0
2024-01-06 14:00,Boiler_1,578.594099,151.7160812,0.022807125,82.0613538,217.0481776,0
2024-01-06 15:00,Turbine_A,558.613725,143.5428453,0.054439778,79.9788832,207.8509563,0
2024-01-06 16:00,Turbine_A,531.6268788,194.378669,0.002278348,72.51928196,204.7716838,0
2024-01-06 17:00,Turbine_A,560.8451058,188.0119301,0.0221735,79.25747893,220.8573082,0
2024-01-06 18:00,Boiler_1,515.6882138,142.5690127,0.011872767,77.20033867,228.5307231,0
2024-01-06 19:00,Turbine_A,553.2567912,183.7317513,0.036181252,81.12748938,174.9517763,0
2024-01-06 20:00,Boiler_2,549.0031003,154.0080176,0.013304038,72.51616819,178.9923179,0
2024-01-06 21:00,Turbine_A,543.7564943,161.9378121,0.036495959,67.233818,184.3947855,0
2024-01-06 22:00,Boiler_2,546.1438747,159.0508906,0.027203454,79.58719227,169.951508,0
2024-01-06 23:00,Boiler_2,493.5445286,150.1037704,0.022809691,97.15118218,198.7450295,0
2024-01-07 0:00,Boiler_2,533.5382528,174.7577852,0.035829709,80.82202926,212.0023291,0
2024-01-07 1:00,Boiler_1,552.785347,161.888298,0.025970676,76.68406221,199.5716341,0
2024-01-07 2:00,Boiler_1,554.7956918,152.8517287,0.013670477,87.54085805,189.3175672,0
2024-01-07 3:00,Boiler_1,519.1697458,140.4311583,0.072020595,78.41680387,222.5291551,0
2024-01-07 4:00,Turbine_A,587.9712352,146.5960748,0.022692492,98.68032925,202.8111281,0
2024-01-07 5:00,Boiler_2,524.0147546,135.3792983,-0.003264136,79.96087491,206.8596593,0
2024-01-07 6:00,Boiler_1,579.083716,160.1833532,0.01736852,87.00497063,223.0846961,0
2024-01-07 7:00,Boiler_1,562.8158309,142.0500161,0.01099085,72.45395618,197.5351612,0
2024-01-07 8:00,Turbine_A,530.6131807,156.0165923,0.042392184,85.03089253,241.2042815,0
2024-01-07 9:00,Boiler_1,603.2593268,180.5515278,0.03482479,82.75093477,191.0436999,0
2024-01-07 10:00,Turbine_A,514.190895,177.9894936,0.035980692,79.43493875,239.9589641,0
2024-01-07 11:00,Turbine_B,577.5746252,159.5158466,0.024449663,74.98242239,180.5052964,0
2024-01-07 12:00,Boiler_1,580.0174695,158.6937291,0.025809746,73.61969834,210.3496981,0
2024-01-07 13:00,Turbine_B,529.8813937,188.1981182,0.024436033,82.82352664,187.1493566,0
2024-01-07 14:00,Turbine_A,591.773959,167.8113418,0.028782102,86.2893911,222.3913223,0
2024-01-07 15:00,Boiler_2,542.4986046,155.0829031,0.042530002,78.72837204,190.4353478,0
2024-01-07 16:00,Boiler_1,558.6608089,138.6097282,0.035041131,82.87267929,205.8174238,0
2024-01-07 17:00,Turbine_A,557.8096552,165.9080983,0.037501692,79.62085322,186.9891601,0
2024-01-07 18:00,Boiler_2,545.9707378,172.4398566,0.037493384,80.98526025,218.7445035,0
2024-01-07 19:00,Boiler_2,574.3242482,150.5252271,0.043266637,77.99555017,186.8849748,0
2024-01-07 20:00,Turbine_B,573.8046616,164.3680413,0.034322251,80.17972579,233.6682969,0
2024-01-07 21:00,Turbine_A,497.5440408,154.5464006,0.035382721,106.9804046,180.0800579,0
2024-01-07 22:00,Boiler_2,589.1302073,157.239514,0.047832094,83.11634299,173.0874416,0
2024-01-07 23:00,Boiler_1,500.1252404,122.6826691,0.020024311,86.45296958,219.0310416,0
2024-01-08 0:00,Boiler_1,580.9763861,156.6732789,0.017163861,84.38023605,188.1671272,0
2024-01-08 1:00,Turbine_B,583.8011541,174.5405395,0.012211176,77.37183177,199.8552537,0
2024-01-08 2:00,Boiler_2,517.2710071,150.5289617,0.032743718,92.93989213,193.5551769,0
2024-01-08 3:00,Turbine_A,537.6755714,160.7878955,0.002194016,77.0883623,173.7478347,0
2024-01-08 4:00,Boiler_1,516.8288599,148.6607394,0.036932311,90.55054549,198.4601267,0
2024-01-08 5:00,Boiler_2,543.5523691,165.4066251,0.028362104,76.65793002,225.2983179,0
2024-01-08 6:00,Boiler_2,540.7589715,156.752152,0.047019595,70.40027481,220.0627401,0
2024-01-08 7:00,Turbine_B,573.389816,145.9113769,0.01992124,83.65396208,204.6358553,0
2024-01-08 8:00,Boiler_1,589.3092624,179.988272,0.026950226,68.95331644,222.2453659,0
2024-01-08 9:00,Boiler_1,591.8705143,173.9339802,0.04683305,85.35640225,178.8096283,0
2024-01-08 10:00,Turbine_A,533.1349592,150.9263985,0.050747035,68.05841344,193.4909134,0
2024-01-08 11:00,Boiler_1,543.7233438,167.4668246,0.019797715,76.8099197,207.9160988,0
2024-01-08 12:00,Turbine_A,499.4968542,168.06118,0.032726718,65.68270303,197.3917035,0
2024-01-08 13:00,Boiler_1,525.823898,169.6345185,0.034416285,108.2416701,195.0635334,0
2024-01-08 14:00,Turbine_B,578.945549,134.5861616,0.035604801,63.4604044,175.9871254,0
2024-01-08 15:00,Boiler_1,598.4674847,175.0990981,0.026061365,80.0981374,158.3731722,0
2024-01-08 16:00,Turbine_A,512.9695338,151.4545156,0.049220751,91.43304274,216.3573285,0
2024-01-08 17:00,Turbine_A,532.2260722,154.632581,0.001654448,90.36385909,204.8644315,0
2024-01-08 18:00,Turbine_B,549.2078273,199.5682263,0.023683046,88.51342122,218.0399676,0
2024-01-08 19:00,Boiler_1,558.4048348,164.5281007,0.036718961,76.82771612,191.2552812,0
2024-01-08 20:00,Boiler_1,525.7118944,154.2051629,0.036858372,93.51088946,185.7444423,0
2024-01-08 21:00,Turbine_B,562.7218313,126.9205844,0.050291385,89.13391091,200.1309593,0
2024-01-08 22:00,Boiler_1,535.7848196,180.846462,0.047973381,82.12299618,217.083993,0
2024-01-08 23:00,Boiler_1,549.5664319,139.8218549,0.025716876,82.40580758,195.3709557,0
2024-01-09 0:00,Turbine_A,566.3885274,144.9484164,0.049498069,76.96077352,216.0357037,0
2024-01-09 1:00,Boiler_1,550.1926681,155.0297155,0.019289374,70.90347974,179.8738399,0
2024-01-09 2:00,Boiler_1,536.9084233,181.2461769,0.043963311,92.37150975,196.7710573,0
2024-01-09 3:00,Turbine_B,546.7117059,171.5985998,0.057157837,93.12207994,198.5977171,0
2024-01-09 4:00,Turbine_B,547.3491112,157.6324374,0.048224162,71.15890859,224.5277989,0
2024-01-09 5:00,Boiler_2,538.8996691,164.624381,0.031586556,78.46214835,204.152548,0
2024-01-09 6:00,Turbine_A,542.2361181,150.9942146,0.025023318,78.56576784,234.9215504,0
2024-01-09 7:00,Boiler_1,597.9594151,162.0948053,,79.67344096,173.046304,0
2024-01-09 8:00,Boiler_1,566.8275834,161.1000512,0.034658095,80.64294879,202.5983781,0
2024-01-09 9:00,Boiler_2,541.1355905,174.5315484,0.013271742,89.46861462,203.5879608,0
2024-01-09 10:00,Boiler_1,570.9086321,174.5076718,0.01810298,72.52782692,212.401864,0
2024-01-09 11:00,Turbine_A,539.9854153,167.4096607,0.012138813,71.53653008,183.7328013,0
2024-01-09 12:00,Boiler_2,585.1937391,154.5647866,0.023094115,92.36619742,233.6889268,0
2024-01-09 13:00,Turbine_A,561.0892658,171.1273344,0.029580459,75.37355258,200.2592788,0
2024-01-09 14:00,Boiler_2,546.7809357,158.620473,0.034104219,67.36964646,178.2586497,0
2024-01-09 15:00,Boiler_2,563.4315078,143.7712845,0.0209924,75.14870058,199.6795002,0
2024-01-09 16:00,Turbine_B,502.8737154,153.9506831,0.046039256,76.69947265,193.7367695,0
2024-01-09 17:00,Turbine_A,516.1969759,161.2679048,0.026876921,95.54962728,255.6647028,0
2024-01-09 18:00,Boiler_1,514.1822498,173.6532368,0.018184164,89.24826212,220.998872,0
2024-01-09 19:00,Boiler_1,554.2882928,157.2470774,0.033394384,91.47520617,200.9932271,0
2024-01-09 20:00,Turbine_A,601.97545,141.8620193,0.059453293,88.19973642,197.7616663,0
2024-01-09 21:00,Boiler_1,616.9390044,160.8511252,0.035027408,89.46243672,219.0211372,0
2024-01-09 22:00,Boiler_1,569.141533,161.7018406,0.024557166,73.11917873,219.9772432,0
2024-01-09 23:00,Turbine_A,565.0253342,162.7875644,0.00708808,78.01397845,141.7690016,0
2024-01-10 0:00,Boiler_2,495.968268,173.7980727,0.026708815,70.10084687,212.8598631,0
2024-01-10 1:00,Turbine_A,533.719786,175.2838486,0.033523922,77.89511969,200.5593309,0
2024-01-10 2:00,Boiler_2,526.3664874,151.0868369,0.024186287,86.84104991,173.7771236,0
2024-01-10 3:00,Boiler_1,531.3745721,150.7578481,0.00501923,81.34583285,217.6042828,0
2024-01-10 4:00,Boiler_1,544.9556854,144.3970193,0.017241519,93.11480819,244.9237603,0
2024-01-10 5:00,Boiler_1,535.8372827,170.4822351,0.051818077,68.58584208,211.1359189,0
2024-01-10 6:00,Turbine_B,490.6210057,181.7323016,0.051510015,85.00238351,222.0085688,0
2024-01-10 7:00,Boiler_2,572.4373077,155.2737711,0.016700412,67.51697198,236.0823818,0
2024-01-10 8:00,Turbine_B,517.8177092,156.3785415,0.040091352,80.94176469,183.394757,0
2024-01-10 9:00,Turbine_B,557.1774059,182.0017384,0.012321408,87.40333423,162.8485711,0
2024-01-10 10:00,Turbine_A,612.2224801,167.5833678,0.051064744,77.85497433,213.1373213,0
2024-01-10 11:00,Turbine_B,522.4184623,166.5435356,0.033678538,85.51126604,195.0477693,0
2024-01-10 12:00,Turbine_A,474.0913743,142.1362524,0.044244622,70.40267665,172.516531,0
2024-01-10 13:00,Turbine_A,541.4198733,170.180921,0.0042736,63.36310022,198.4366013,0
2024-01-10 14:00,Turbine_B,583.028789,146.0629549,0.040164557,85.57029622,214.5509475,0
2024-01-10 15:00,Boiler_2,608.7504236,142.9896972,0.029884889,97.44010234,197.0205667,0
2024-01-10 16:00,Boiler_2,513.1135122,154.7984263,0.042778936,70.0395506,184.2634474,0
2024-01-10 17:00,Boiler_2,564.9009767,151.2131091,0.043723017,92.2219418,195.5298588,0
2024-01-10 18:00,Boiler_2,536.0406863,156.6760046,,80.43423409,199.6104707,0
2024-01-10 19:00,Boiler_2,546.8215494,138.3852755,0.020987555,66.64308478,161.4103547,0
2024-01-10 20:00,Turbine_B,629.3303004,174.3822446,0.041695443,68.68494699,197.1445009,0
2024-01-10 21:00,Turbine_B,504.9108901,176.9152944,0.029097683,80.15784773,173.1131906,0
2024-01-10 22:00,Boiler_1,,130.7898629,0.016908226,75.95537712,213.180519,0
2024-01-10 23:00,Boiler_2,564.0307952,174.6768671,0.016197717,66.87087023,168.7791485,0
2024-01-11 0:00,Turbine_B,582.5735897,147.8420706,0.007842534,63.05960719,220.2538441,0
2024-01-11 1:00,Boiler_1,552.9394946,172.8546331,0.022345633,71.53280672,191.8166986,0
2024-01-11 2:00,Boiler_2,559.2415162,158.9733026,0.046540381,81.93809008,189.1404859,0
2024-01-11 3:00,Turbine_A,538.250543,160.4316335,0.032667447,79.93599247,205.8890919,0
2024-01-11 4:00,Boiler_1,558.0738082,157.2235353,0.022053484,74.98762042,182.6793111,0
2024-01-11 5:00,Turbine_B,539.7042317,178.1819381,0.042072839,82.01887194,205.5749151,0
2024-01-11 6:00,Turbine_A,568.6471567,141.4061798,0.017512851,90.4002672,185.3578245,0
2024-01-11 7:00,Turbine_A,538.9116899,169.1176051,0.031430254,83.9412651,188.8653098,0
2024-01-11 8:00,Turbine_A,561.3130118,176.5199525,0.027305544,78.78691329,208.1070834,0
2024-01-11 9:00,Boiler_1,549.1221156,170.7451012,0.041686959,89.28072007,177.2283853,0
2024-01-11 10:00,Turbine_B,583.7815075,194.8704837,0.006341574,70.40149698,174.713254,0
2024-01-11 11:00,Turbine_A,548.4581883,152.0657986,0.017247034,77.7508046,204.9645101,0
2024-01-11 12:00,Boiler_2,496.809026,174.3595723,0.005426315,77.98912064,199.462003,0
2024-01-11 13:00,Turbine_A,587.857645,158.4086405,0.026106049,67.63046742,203.3738549,0
2024-01-11 14:00,Turbine_A,522.828031,178.5010911,0.048171413,75.80125838,206.5527847,0
2024-01-11 15:00,Boiler_1,530.3870098,159.8846651,0.022418292,59.25040319,201.1475111,0
2024-01-11 16:00,Boiler_1,532.1301612,154.1818633,0.022339741,99.12178048,212.1618525,0
2024-01-11 17:00,Turbine_B,591.2331428,179.5910831,0.043075866,70.62586212,201.9487257,0
2024-01-11 18:00,Boiler_2,485.9297736,152.6265709,0.046028243,95.86114131,159.853922,0
2024-01-11 19:00,Boiler_1,644.132456,138.8091136,0.028671434,80.38084506,165.0423081,0
2024-01-11 20:00,Turbine_A,581.6817043,152.2472968,0.040270723,85.64864132,238.5589836,0
2024-01-11 21:00,Turbine_B,556.6971674,169.2854942,0.013845682,75.11200202,200.0014373,0
2024-01-11 22:00,Turbine_A,548.35318,180.8805813,0.050669615,82.07929692,219.004833,0
2024-01-11 23:00,Turbine_A,558.5666222,161.6669406,0.062230594,86.5048964,193.0859219,0
2024-01-12 0:00,Boiler_1,565.6336729,179.772956,0.037818237,86.64552414,198.8396981,0
2024-01-12 1:00,Turbine_B,569.3564676,139.6273762,-0.001264974,87.7477339,190.9327069,0
2024-01-12 2:00,Boiler_2,566.668134,153.351048,0.021626546,76.3166729,249.3185466,0
2024-01-12 3:00,Boiler_2,552.6874204,155.6713732,0.03919238,75.19640328,205.0648484,0
2024-01-12 4:00,Boiler_1,544.0798474,158.2816086,0.023677755,64.05823675,189.3028419,0
2024-01-12 5:00,Boiler_1,545.4618015,161.2614158,0.049082978,85.23219011,166.9692057,0
2024-01-12 6:00,Turbine_B,544.1527516,170.3636644,0.038822359,90.82378711,239.4746689,0
2024-01-12 7:00,Boiler_2,584.0131029,153.3278974,0.019402867,96.1598168,196.7344323,0
2024-01-12 8:00,Boiler_2,567.8067017,162.0854303,0.030483972,83.05172635,214.8845824,0
2024-01-12 9:00,Boiler_2,461.788341,159.3231566,0.016592502,72.33520227,217.1199458,0
2024-01-12 10:00,Turbine_A,569.6770233,146.1116514,0.027261227,63.02903857,190.7433895,0
2024-01-12 11:00,Boiler_2,555.8420858,158.2949997,0.021681101,90.41666733,213.4490555,0
2024-01-12 12:00,Turbine_A,549.4387373,157.8451071,0.047621427,62.03723433,187.9172343,0
2024-01-12 13:00,Turbine_B,538.3444464,157.5237915,0.061740181,76.59395922,180.1914728,0
2024-01-12 14:00,Turbine_A,583.7233816,160.4763918,0.008532175,77.75693172,223.2892939,0
2024-01-12 15:00,Turbine_B,578.4257939,161.1351031,0.001151756,79.30544862,196.8362124,0
